variant,method_id,method_label,epoch,global_step,train/base_hybrid_td_loss_epoch,train/compressed_cache_gib_epoch,train/ema_next_action_embedding_mean_epoch,train/goal_offset_mean_epoch,train/goal_task_fraction_epoch,train/loss_epoch,train/method_hybrid_td_loss_epoch,train/online_action_embedding_mean_epoch,train/predicted_advantage_mean_epoch,train/predicted_base_td_loss_epoch,train/predicted_goal_projection_loss_epoch,train/predicted_goal_score_residual_mean_epoch,train/predicted_method_td_loss_epoch,train/predicted_neighbor_objective_available_epoch,train/predicted_weight_mean_epoch,train/predicted_weight_std_epoch,train/prediction_loss_epoch,train/random_task_fraction_epoch,train/real_advantage_mean_epoch,train/real_base_td_loss_epoch,train/real_goal_projection_loss_epoch,train/real_goal_score_residual_mean_epoch,train/real_method_td_loss_epoch,train/real_neighbor_objective_available_epoch,train/real_weight_mean_epoch,train/real_weight_std_epoch,train/sigreg_loss_epoch,train/td_pairs_epoch,train/td_weight_scale_epoch,train/terminal_fraction_epoch,train/unique_episodes_per_batch_epoch,validation/base_hybrid_td_loss,validation/ema_next_action_embedding_mean,validation/goal_offset_mean,validation/goal_task_fraction,validation/loss,validation/method_hybrid_td_loss,validation/online_action_embedding_mean,validation/predicted_advantage_mean,validation/predicted_base_td_loss,validation/predicted_goal_projection_loss,validation/predicted_goal_score_residual_mean,validation/predicted_method_td_loss,validation/predicted_neighbor_objective_available,validation/predicted_weight_mean,validation/predicted_weight_std,validation/prediction_loss,validation/random_task_fraction,validation/real_advantage_mean,validation/real_base_td_loss,validation/real_goal_projection_loss,validation/real_goal_score_residual_mean,validation/real_method_td_loss,validation/real_neighbor_objective_available,validation/real_weight_mean,validation/real_weight_std,validation/sigreg_loss,validation/td_pairs,validation/td_weight_scale,validation/terminal_fraction
g1,actor_free_td_lewm_v2_g1,V2-G1 Coupled Hybrid Neighbor Action Advantage,1,12796,3009.8740234375,2.1729302406311035,-0.22442278265953064,4.500269889831543,0.50036531686782837,1711.1041259765625,2679.685791015625,-0.22446520626544952,81.982780456542969,1372.415283203125,,,1257.0091552734375,1,1,,0.67991721630096436,0.49963465332984924,98.293312072753906,1637.46435546875,,,1422.6778564453125,1,1,,12.030417442321777,120,0.75003910064697266,0.00061672687297686934,8,4513.5390625,-0.22081965208053589,4.5017452239990234,0.49979826807975769,4521.70947265625,4513.5390625,-0.22147276997566223,,2238.590576171875,,,2238.590576171875,0,,,1.2047491073608398,0.5002017617225647,,2274.95703125,,,2274.95703125,0,,,77.262138366699219,120,1,0.0006230499129742384
g1,actor_free_td_lewm_v2_g1,V2-G1 Coupled Hybrid Neighbor Action Advantage,2,25592,4642.8427734375,2.1562769412994385,-0.19993193447589874,4.4954051971435547,0.50005781650543213,4125.5654296875,4122.49609375,-0.20093567669391632,165.53196716308594,2024.49169921875,,,1878.303955078125,1,1,,1.4858460426330566,0.49994221329689026,233.07283020019531,2618.358642578125,,,2244.194091796875,1,1,,17.613502502441406,120,1,0.00062584428815171123,8,6638.5625,-0.20534542202949524,4.5017452239990234,0.49979826807975769,6646.7236328125,6638.56201171875,-0.20993435382843018,,3357.2998046875,,,3357.2998046875,0,,,1.8611066341400146,0.5002017617225647,,3281.271728515625,,,3281.271728515625,0,,,69.877571105957031,120,1,0.0006230499129742384
g1,actor_free_td_lewm_v2_g1,V2-G1 Coupled Hybrid Neighbor Action Advantage,3,38388,5977.19482421875,2.1602339744567871,-0.18813557922840118,4.4980039596557617,0.49974268674850464,5057.009765625,5053.25341796875,-0.18909229338169098,210.51847839355469,2630.302978515625,,,2401.626708984375,1,1,,1.9331637620925903,0.50025737285614014,318.5673828125,3346.8984375,,,2651.6328125,1,1,,20.18194580078125,120,1,0.00062128528952598572,8,8248.380859375,-0.19524715840816498,4.5017452239990234,0.49979826807975769,8257.7275390625,8248.380859375,-0.19757813215255737,,3879.466796875,,,3879.466796875,0,,,2.450131893157959,0.5002017617225647,,4368.90185546875,,,4368.90185546875,0,,,76.833457946777344,120,1,0.0006230499129742384
g1,actor_free_td_lewm_v2_g1,V2-G1 Coupled Hybrid Neighbor Action Advantage,4,51184,5811.6123046875,2.1613616943359375,-0.1797139048576355,4.4986062049865723,0.49965539574623108,4779.99462890625,4775.96240234375,-0.18058140575885773,226.44209289550781,2527.40185546875,,,2264.421142578125,1,1,,2.1263093948364258,0.50034463405609131,348.0150146484375,3284.205078125,,,2511.54833984375,1,1,,21.153524398803711,120,1,0.00062193686608225107,8,7394.3798828125,-0.18416844308376312,4.5017452239990234,0.49979826807975769,7403.06005859375,7394.37939453125,-0.18560178577899933,,3615.484619140625,,,3615.484619140625,0,,,2.4027559757232666,0.5002017617225647,,3778.86962890625,,,3778.86962890625,0,,,69.803092956542969,120,1,0.0006230499129742384
g1,actor_free_td_lewm_v2_g1,V2-G1 Coupled Hybrid Neighbor Action Advantage,5,63980,5409.79345703125,2.1678111553192139,-0.17982318997383118,4.4956426620483398,0.49968770146369934,4394.2275390625,4390.140625,-0.18104267120361328,236.53224182128906,2415.567626953125,,,2110.635986328125,1,1,,2.1683108806610107,0.50031238794326782,354.10003662109375,2994.2412109375,,,2279.5048828125,1,1,,21.330287933349609,120,1,0.00061802956042811275,8,7626.71533203125,-0.18843121826648712,4.5017452239990234,0.49979826807975769,7634.6943359375,7626.71533203125,-0.19050073623657227,,3723.38330078125,,,3723.38330078125,0,,,2.3572392463684082,0.5002017617225647,,3903.308837890625,,,3903.308837890625,0,,,62.627540588378906,120,1,0.0006230499129742384
g1,actor_free_td_lewm_v2_g1,V2-G1 Coupled Hybrid Neighbor Action Advantage,6,76776,4928.646484375,2.1642303466796875,-0.1798841655254364,4.4991860389709473,0.50002747774124146,3977.48388671875,3973.470703125,-0.18096490204334259,239.08055114746094,2198.262451171875,,,1912.942138671875,1,1,,2.1562056541442871,0.49997252225875854,348.48883056640625,2730.38671875,,,2060.521484375,1,1,,20.729978561401367,120,1,0.00062584446277469397,8,5598.04638671875,-0.18065741658210754,4.5017452239990234,0.49979826807975769,5605.8193359375,5598.046875,-0.17968092858791351,,2732.625244140625,,,2732.625244140625,0,,,2.3653190135955811,0.5002017617225647,,2865.427490234375,,,2865.427490234375,0,,,60.130588531494141,120,1,0.0006230499129742384
g1,actor_free_td_lewm_v2_g1,V2-G1 Coupled Hybrid Neighbor Action Advantage,7,89572,4272.4794921875,2.1628243923187256,-0.17513056099414825,4.501929759979248,0.50007057189941406,3434.15380859375,3430.217529296875,-0.17617520689964294,224.72085571289062,1907.8504638671875,,,1654.4193115234375,1,1,,2.1132071018218994,0.49992945790290833,337.55380249023438,2364.619873046875,,,1775.792724609375,1,1,,20.25718879699707,120,1,0.00061802973505109549,8,6217.15966796875,-0.17884112894535065,4.5017452239990234,0.49979826807975769,6224.97119140625,6217.15966796875,-0.18057812750339508,,3036.10498046875,,,3036.10498046875,0,,,2.1803228855133057,0.5002017617225647,,3181.0439453125,,,3181.0439453125,0,,,62.785655975341797,120,1,0.0006230499129742384
g1,actor_free_td_lewm_v2_g1,V2-G1 Coupled Hybrid Neighbor Action Advantage,8,102368,3850.470703125,2.1571907997131348,-0.17470577359199524,4.5029149055480957,0.50040566921234131,3074.825927734375,3071.04345703125,-0.17588801681995392,231.91299438476562,1693.8587646484375,,,1463.7305908203125,1,1,,2.0594751834869385,0.49959442019462585,337.56103515625,2156.609375,,,1607.305908203125,1,1,,19.101873397827148,120,1,0.0006258441717363894,8,5303.88623046875,-0.1733362227678299,4.5017452239990234,0.49979826807975769,5311.322265625,5303.88623046875,-0.17495404183864594,,2596.3544921875,,,2596.3544921875,0,,,2.1803979873657227,0.5002017617225647,,2707.521240234375,,,2707.521240234375,0,,,58.334915161132812,120,1,0.0006230499129742384
g1,actor_free_td_lewm_v2_g1,V2-G1 Coupled Hybrid Neighbor Action Advantage,9,115164,3768.597412109375,2.1706910133361816,-0.1711997389793396,4.4993810653686523,0.49970301985740662,3026.147216796875,3022.438232421875,-0.17234176397323608,222.87222290039062,1680.8701171875,,,1453.2364501953125,1,1,,2.015784740447998,0.500296950340271,327.67129516601562,2087.74951171875,,,1569.2186279296875,1,1,,18.727909088134766,120,1,0.00061737815849483013,8,4424.14453125,-0.17135506868362427,4.5017452239990234,0.49979826807975769,4431.1484375,4424.14501953125,-0.17270170152187347,,2083.722900390625,,,2083.722900390625,0,,,2.0656890869140625,0.5002017617225647,,2340.4150390625,,,2340.4150390625,0,,,54.792579650878906,120,1,0.0006230499129742384
g1,actor_free_td_lewm_v2_g1,V2-G1 Coupled Hybrid Neighbor Action Advantage,10,127960,3944.55078125,2.1633033752441406,-0.17076876759529114,4.502997875213623,0.50024294853210449,3185.1982421875,3181.6240234375,-0.17198000848293304,223.88468933105469,1796.032958984375,,,1560.9312744140625,1,1,,1.977537989616394,0.49975699186325073,324.66683959960938,2148.51708984375,,,1620.691650390625,1,1,,17.786691665649414,120,1,0.00062323926249518991,8,4812.3984375,-0.17113471031188965,4.5017452239990234,0.49979826807975769,4819.66845703125,4812.3984375,-0.17232681810855865,,2323.119140625,,,2323.119140625,0,,,2.0928740501403809,0.5002017617225647,,2489.276123046875,,,2489.276123046875,0,,,57.484169006347656,120,1,0.0006230499129742384
g2,actor_free_td_lewm_v2_g2,V2-G2 Coupled Hybrid Prefix-Mean Advantage,1,12796,3104.873779296875,2.1728930473327637,-0.23419320583343506,4.500269889831543,0.50036531686782837,1821.455322265625,2899.032470703125,-0.23433752357959747,-4.7084817886352539,1418.4217529296875,,,1365.119140625,,1,5.3979663848876953,0.61239218711853027,0.49963465332984924,12.081396102905273,1686.449462890625,,,1533.9132080078125,,1,5.4023442268371582,9.9046125411987305,120,0.75003910064697266,0.00061672687297686934,8,4160.32373046875,-0.23032382130622864,4.5017452239990234,0.49979826807975769,4167.7451171875,4219.1123046875,-0.22872538864612579,16.860910415649414,2109.625,,,2170.20849609375,,1,5.3618302345275879,1.0450830459594727,0.5002017617225647,47.777980804443359,2050.700927734375,,,2048.915771484375,,1,5.369163990020752,70.730209350585938,120,1,0.0006230499129742384
g2,actor_free_td_lewm_v2_g2,V2-G2 Coupled Hybrid Prefix-Mean Advantage,2,25592,4926.982421875,2.1563260555267334,-0.20369403064250946,4.4954051971435547,0.50005781650543213,4306.92041015625,4304.17724609375,-0.20417772233486176,30.241870880126953,2125.42919921875,,,2027.27197265625,,1,5.4177312850952148,1.3352506160736084,0.49994221329689026,83.146217346191406,2801.5615234375,,,2276.8955078125,,1,5.420137882232666,15.898537635803223,120,1,0.00062584428815171123,8,6875.22216796875,-0.20683637261390686,4.5017452239990234,0.49979826807975769,6882.220703125,6193.501953125,-0.20991982519626617,39.311626434326172,3351.481201171875,,,3333.50439453125,,1,5.3846168518066406,1.5349310636520386,0.5002017617225647,111.00625610351562,3523.755126953125,,,2859.98779296875,,1,5.3823027610778809,60.677814483642578,120,1,0.0006230499129742384
g2,actor_free_td_lewm_v2_g2,V2-G2 Coupled Hybrid Prefix-Mean Advantage,3,38388,6599.94287109375,2.1602747440338135,-0.19040785729885101,4.4980039596557617,0.49974268674850464,5583.4150390625,5579.89990234375,-0.19095742702484131,51.231922149658203,2846.906005859375,,,2747.880859375,,1,5.420865535736084,1.754103422164917,0.50025737285614014,129.03718566894531,3753.025634765625,,,2832.01318359375,,1,5.4197897911071777,19.691699981689453,120,1,0.00062128528952598572,8,9522.5947265625,-0.19260856509208679,4.5017452239990234,0.49979826807975769,9531.51953125,8651.4072265625,-0.19500897824764252,58.519073486328125,4896.2451171875,,,4954.81103515625,,1,5.3881864547729492,2.0983774662017822,0.5002017617225647,154.16194152832031,4626.333984375,,,3696.57275390625,,1,5.3776464462280273,75.883049011230469,120,1,0.0006230499129742384
g2,actor_free_td_lewm_v2_g2,V2-G2 Coupled Hybrid Prefix-Mean Advantage,4,51184,6881.5478515625,2.1613903045654297,-0.1767035573720932,4.4986062049865723,0.49965539574623108,5586.3828125,5582.5146484375,-0.1772586852312088,64.228485107421875,2908.811279296875,,,2749.580078125,,1,5.4211983680725098,1.9808878898620605,0.50034463405609131,154.52615356445312,3972.743896484375,,,2832.93212890625,,1,5.420097827911377,21.059169769287109,120,1,0.00062193686608225107,8,10013.0146484375,-0.17849656939506531,4.5017452239990234,0.49979826807975769,10021.1015625,8810.1953125,-0.17979000508785248,68.085296630859375,5002.64111328125,,,4829.30615234375,,1,5.3935222625732422,2.1626296043395996,0.5002017617225647,193.06806945800781,5010.33447265625,,,3980.8642578125,,1,5.3849029541015625,66.195816040039062,120,1,0.0006230499129742384
g2,actor_free_td_lewm_v2_g2,V2-G2 Coupled Hybrid Prefix-Mean Advantage,5,63980,6340.08056640625,2.16780686378479,-0.17417247593402863,4.4956426620483398,0.49968770146369934,5170.14208984375,5166.18603515625,-0.17513400316238403,72.595970153808594,2763.62841796875,,,2604.8994140625,,1,5.4218134880065918,2.0535199642181396,0.50031238794326782,165.55084228515625,3576.473876953125,,,2561.2783203125,,1,5.4203896522521973,21.215570449829102,120,1,0.00061802956042811275,8,8367.7001953125,-0.17719520628452301,4.5017452239990234,0.49979826807975769,8375.9453125,7184.97509765625,-0.17790500819683075,80.390083312988281,4047.40673828125,,,3906.193359375,,1,5.3919367790222168,2.2026047706604004,0.5002017617225647,209.59738159179688,4320.3056640625,,,3278.7705078125,,1,5.3805899620056152,67.0062255859375,120,1,0.0006230499129742384
g2,actor_free_td_lewm_v2_g2,V2-G2 Coupled Hybrid Prefix-Mean Advantage,6,76776,5769.1103515625,2.1642303466796875,-0.17105329036712646,4.4991860389709473,0.50002747774124146,4729.1669921875,4725.24560546875,-0.17199359834194183,71.866714477539062,2484.994140625,,,2391.34716796875,,1,5.4254956245422363,2.0673906803131104,0.49997252225875854,164.19454956054688,3284.126220703125,,,2333.905517578125,,1,5.4245944023132324,20.556301116943359,120,1,0.00062584446277469397,8,6748.3359375,-0.17484638094902039,4.5017452239990234,0.49979826807975769,6756.4541015625,5955.56103515625,-0.17500533163547516,67.903335571289062,3239.499267578125,,,3320.469482421875,,1,5.3951377868652344,2.2585821151733398,0.5002017617225647,168.90081787109375,3508.852294921875,,,2635.068115234375,,1,5.3832101821899414,64.996932983398438,120,1,0.0006230499129742384
g2,actor_free_td_lewm_v2_g2,V2-G2 Coupled Hybrid Prefix-Mean Advantage,7,89572,5177.19384765625,2.1628036499023438,-0.17193247377872467,4.501929759979248,0.50007057189941406,4251.60791015625,4247.77783203125,-0.17277951538562775,67.006095886230469,2223.358154296875,,,2168.362548828125,,1,5.425896167755127,2.0448696613311768,0.49992945790290833,158.57986450195312,2953.839599609375,,,2079.414306640625,,1,5.4244508743286133,19.826541900634766,120,1,0.00061802973505109549,8,6745.38427734375,-0.17222762107849121,4.5017452239990234,0.49979826807975769,6753.8203125,5859.17724609375,-0.17294688522815704,89.677726745605469,3248.64697265625,,,3218.19580078125,,1,5.3926687240600586,2.2135663032531738,0.5002017617225647,205.15716552734375,3496.72265625,,,2640.960205078125,,1,5.3776435852050781,68.805168151855469,120,1,0.0006230499129742384
g2,actor_free_td_lewm_v2_g2,V2-G2 Coupled Hybrid Prefix-Mean Advantage,8,102368,4826.2705078125,2.157170295715332,-0.16829225420951843,4.5029149055480957,0.50040566921234131,3896.41455078125,3892.67236328125,-0.16926516592502594,74.281471252441406,2019.2481689453125,,,1947.1292724609375,,1,5.4298348426818848,2.0254991054534912,0.49959442019462585,161.47848510742188,2807.015380859375,,,1945.542724609375,,1,5.4268522262573242,19.098434448242188,120,1,0.0006258441717363894,8,6310.00439453125,-0.1670878678560257,4.5017452239990234,0.49979826807975769,6317.61865234375,5102.208984375,-0.16752435266971588,89.979324340820312,2995.07373046875,,,2729.923583984375,,1,5.3957500457763672,2.1720099449157715,0.5002017617225647,196.80453491210938,3314.919677734375,,,2372.28369140625,,1,5.3805088996887207,60.580280303955078,120,1,0.0006230499129742384
g2,actor_free_td_lewm_v2_g2,V2-G2 Coupled Hybrid Prefix-Mean Advantage,9,115164,4811.3837890625,2.1707196235656738,-0.1656976044178009,4.4993810653686523,0.49970301985740662,4029.139404296875,4025.50244140625,-0.16664600372314453,71.708793640136719,2044.7808837890625,,,2048.091064453125,,1,5.4223885536193848,1.9801833629608154,0.500296950340271,152.97872924804688,2766.60107421875,,,1977.409912109375,,1,5.4199995994567871,18.355541229248047,120,1,0.00061737815849483013,8,5540.63330078125,-0.16595074534416199,4.5017452239990234,0.49979826807975769,5547.82666015625,4557.4794921875,-0.16684006154537201,77.27105712890625,2569.39892578125,,,2470.14111328125,,1,5.3963713645935059,2.0423471927642822,0.5002017617225647,186.03453063964844,2971.23681640625,,,2087.327880859375,,1,5.3828873634338379,57.323085784912109,120,1,0.0006230499129742384
g2,actor_free_td_lewm_v2_g2,V2-G2 Coupled Hybrid Prefix-Mean Advantage,10,127960,5062.15673828125,2.1632907390594482,-0.16524359583854675,4.502997875213623,0.50024294853210449,4167.16015625,4163.650390625,-0.1662190854549408,74.131477355957031,2219.203857421875,,,2158.932861328125,,1,5.4280366897583008,1.9412853717803955,0.49975699186325073,161.62141418457031,2842.965576171875,,,2004.7156982421875,,1,5.4254007339477539,17.475553512573242,120,1,0.00062323926249518991,8,5692.11328125,-0.16559608280658722,4.5017452239990234,0.49979826807975769,5699.55810546875,4629.13232421875,-0.16657443344593048,84.287712097167969,2607.32958984375,,,2429.5498046875,,1,5.3955345153808594,2.1186943054199219,0.5002017617225647,190.24250793457031,3084.77099609375,,,2199.57177734375,,1,5.3808774948120117,59.201309204101562,120,1,0.0006230499129742384
g3,actor_free_td_lewm_v2_g3,V2-G3 Coupled Hybrid Prefix-Marginal Advantage,1,12796,3207.302978515625,2.1728887557983398,-0.22574841976165771,4.500269889831543,0.50036531686782837,1784.9307861328125,2875.717529296875,-0.22567515075206757,5.6651105880737305,1469.96728515625,,,1383.54248046875,,1,5.3672819137573242,0.58963608741760254,0.49963465332984924,15.305755615234375,1737.3289794921875,,,1492.1817626953125,,1,5.3650250434875488,10.574213027954102,120,0.75003910064697266,0.00061672687297686934,8,4267.91064453125,-0.22066858410835266,4.5017452239990234,0.49979826807975769,4275.47802734375,4157.1103515625,-0.21966457366943359,16.833215713500977,2162.582275390625,,,2176.946044921875,,1,5.3202805519104004,1.0183547735214233,0.5002017617225647,27.291694641113281,2105.341796875,,,1980.164306640625,,1,5.3078417778015137,72.5537109375,120,1,0.0006230499129742384
g3,actor_free_td_lewm_v2_g3,V2-G3 Coupled Hybrid Prefix-Marginal Advantage,2,25592,5071.92529296875,2.1563422679901123,-0.18815648555755615,4.4954051971435547,0.50005781650543213,4187.99267578125,4185.09521484375,-0.18849220871925354,25.568946838378906,2194.740478515625,,,1961.5513916015625,,1,5.4103484153747559,1.304581880569458,0.49994221329689026,50.392978668212891,2877.1943359375,,,2223.558349609375,,1,5.3965120315551758,17.602527618408203,120,1,0.00062584428815171123,8,7660.8876953125,-0.19327723979949951,4.5017452239990234,0.49979826807975769,7668.51171875,6490.748046875,-0.19570721685886383,34.13031005859375,3946.373046875,,,3594.08447265625,,1,5.3584508895874023,1.4348355531692505,0.5002017617225647,71.674507141113281,3714.537353515625,,,2896.682373046875,,1,5.3184490203857422,68.505699157714844,120,1,0.0006230499129742384
g3,actor_free_td_lewm_v2_g3,V2-G3 Coupled Hybrid Prefix-Marginal Advantage,3,38388,6629.69287109375,2.1602256298065186,-0.17116059362888336,4.4980039596557617,0.49974268674850464,5148.2958984375,5144.73046875,-0.17149814963340759,39.827545166015625,2886.71337890625,,,2476.882080078125,,1,5.4123725891113281,1.6845594644546509,0.50025737285614014,73.485023498535156,3743.001953125,,,2667.84765625,,1,5.4012327194213867,20.803108215332031,120,1,0.00062128528952598572,8,8760.544921875,-0.17558538913726807,4.5017452239990234,0.49979826807975769,8769.5380859375,7189.2353515625,-0.17730614542961121,37.549720764160156,4354.6357421875,,,3874.17626953125,,1,5.3640985488891602,1.9088412523269653,0.5002017617225647,73.563331604003906,4405.92724609375,,,3315.06005859375,,1,5.3325395584106445,78.584953308105469,120,1,0.0006230499129742384
g3,actor_free_td_lewm_v2_g3,V2-G3 Coupled Hybrid Prefix-Marginal Advantage,4,51184,6572.08935546875,2.1613943576812744,-0.15686710178852081,4.4986062049865723,0.49965539574623108,4889.3212890625,4885.55859375,-0.15723720192909241,48.755245208740234,2813.73046875,,,2329.001953125,,1,5.4127101898193359,1.8358911275863647,0.50034463405609131,85.585029602050781,3758.361083984375,,,2556.5595703125,,1,5.4016885757446289,21.24066162109375,120,1,0.00062193686608225107,8,9125.3212890625,-0.16055980324745178,4.5017452239990234,0.49979826807975769,9133.8564453125,7397.1435546875,-0.16203391551971436,50.812770843505859,4614.29931640625,,,4060.99658203125,,1,5.3635601997375488,1.9187958240509033,0.5002017617225647,94.698295593261719,4511.0341796875,,,3336.144775390625,,1,5.3299908638000488,73.47723388671875,120,1,0.0006230499129742384
g3,actor_free_td_lewm_v2_g3,V2-G3 Coupled Hybrid Prefix-Marginal Advantage,5,63980,6034.98974609375,2.1677863597869873,-0.15439398586750031,4.4956426620483398,0.49968770146369934,4438.4755859375,4434.71630859375,-0.15523554384708405,50.651611328125,2672.87158203125,,,2170.153076171875,,1,5.4131870269775391,1.8941315412521362,0.50031238794326782,89.415458679199219,3362.118896484375,,,2264.555908203125,,1,5.4015941619873047,20.805643081665039,120,1,0.00061802956042811275,8,7851.45947265625,-0.16074438393115997,4.5017452239990234,0.49979826807975769,7859.13623046875,6393.9384765625,-0.16347411274909973,45.813732147216797,3877.664794921875,,,3401.949951171875,,1,5.363520622253418,1.9230504035949707,0.5002017617225647,84.264015197753906,3973.800048828125,,,2992.005859375,,1,5.3368897438049316,63.927841186523438,120,1,0.0006230499129742384
g3,actor_free_td_lewm_v2_g3,V2-G3 Coupled Hybrid Prefix-Marginal Advantage,6,76776,5308.6162109375,2.1642055511474609,-0.15549956262111664,4.4991860389709473,0.50002747774124146,3961.7724609375,3958.10009765625,-0.15636871755123138,49.560882568359375,2328.579833984375,,,1948.6834716796875,,1,5.4148554801940918,1.9019697904586792,0.49997252225875854,87.986236572265625,2980.035400390625,,,2009.4151611328125,,1,5.4063596725463867,19.686870574951172,120,1,0.00062584446277469397,8,6318.32177734375,-0.16025729477405548,4.5017452239990234,0.49979826807975769,6326.0146484375,4817.73974609375,-0.15996600687503815,45.731281280517578,3087.696044921875,,,2602.333984375,,1,5.3657693862915039,1.9889874458312988,0.5002017617225647,88.060012817382812,3230.614013671875,,,2215.401123046875,,1,5.3258047103881836,63.675308227539062,120,1,0.0006230499129742384
g3,actor_free_td_lewm_v2_g3,V2-G3 Coupled Hybrid Prefix-Marginal Advantage,7,89572,4748.8779296875,2.1628243923187256,-0.15493489801883698,4.501929759979248,0.50007057189941406,3541.953125,3538.353515625,-0.15565952658653259,50.260524749755859,2083.0908203125,,,1759.6409912109375,,1,5.416175365447998,1.8859281539916992,0.49992945790290833,89.437637329101562,2665.79638671875,,,1778.7269287109375,,1,5.4066967964172363,18.979696273803711,120,1,0.00061802973505109549,8,6791.51611328125,-0.1554635614156723,4.5017452239990234,0.49979826807975769,6799.6259765625,5354.35107421875,-0.15691001713275909,53.994770050048828,3215.097900390625,,,2821.904052734375,,1,5.3630623817443848,2.0409665107727051,0.5002017617225647,100.58480072021484,3576.4052734375,,,2532.471435546875,,1,5.3280539512634277,67.508560180664062,120,1,0.0006230499129742384
g3,actor_free_td_lewm_v2_g3,V2-G3 Coupled Hybrid Prefix-Marginal Advantage,8,102368,4337.1376953125,2.1571662425994873,-0.15119306743144989,4.5029149055480957,0.50040566921234131,3179.073974609375,3175.599853515625,-0.15198010206222534,51.747444152832031,1869.71923828125,,,1566.8262939453125,,1,5.4198994636535645,1.8617229461669922,0.49959442019462585,89.872215270996094,2467.40283203125,,,1608.7799072265625,,1,5.406409740447998,17.871946334838867,120,1,0.0006258441717363894,8,5892.34765625,-0.14951391518115997,4.5017452239990234,0.49979826807975769,5899.71044921875,4506.7705078125,-0.15037047863006592,53.550384521484375,2897.399658203125,,,2443.03466796875,,1,5.3638687133789062,1.9942271709442139,0.5002017617225647,93.463859558105469,2994.9453125,,,2063.7373046875,,1,5.3345670700073242,59.730251312255859,120,1,0.0006230499129742384
g3,actor_free_td_lewm_v2_g3,V2-G3 Coupled Hybrid Prefix-Marginal Advantage,9,115164,4293.5400390625,2.1707196235656738,-0.14873224496841431,4.4993810653686523,0.49970301985740662,3259.927734375,3256.5888671875,-0.14954116940498352,47.871707916259766,1882.3326416015625,,,1647.992919921875,,1,5.4134130477905273,1.8266834020614624,0.500296950340271,84.146766662597656,2411.201416015625,,,1608.5975341796875,,1,5.4048099517822266,16.809047698974609,120,1,0.00061737815849483013,8,5404.78466796875,-0.14864514768123627,4.5017452239990234,0.49979826807975769,5411.7080078125,4098.34814453125,-0.14940288662910461,46.951313018798828,2554.134033203125,,,2137.375,,1,5.3638038635253906,1.8810876607894897,0.5002017617225647,90.503143310546875,2850.66748046875,,,1960.9725341796875,,1,5.3303685188293457,55.921215057373047,120,1,0.0006230499129742384
g3,actor_free_td_lewm_v2_g3,V2-G3 Coupled Hybrid Prefix-Marginal Advantage,10,127960,4653.11962890625,2.1633117198944092,-0.14797386527061462,4.502997875213623,0.50024294853210449,3470.824951171875,3467.611083984375,-0.14881958067417145,49.433158874511719,2098.3681640625,,,1776.9007568359375,,1,5.4177203178405762,1.7748886346817017,0.49975699186325073,88.352401733398438,2554.750244140625,,,1690.711669921875,,1,5.4073166847229004,15.87196159362793,120,1,0.00062323926249518991,8,5308.5390625,-0.14847755432128906,4.5017452239990234,0.49979826807975769,5315.669921875,4061.785400390625,-0.1493094265460968,52.750480651855469,2519.324462890625,,,2120.327880859375,,1,5.3622031211853027,1.9379984140396118,0.5002017617225647,93.744926452636719,2789.214599609375,,,1941.463623046875,,1,5.3261303901672363,57.66375732421875,120,1,0.0006230499129742384
