epoch,step,train/delta_primitive_mean_epoch,train/delta_primitive_mean_step,train/exact_target_fraction_epoch,train/exact_target_fraction_step,train/finite_fraction_epoch,train/finite_fraction_step,train/goal_identity_max_epoch,train/goal_identity_max_step,train/goal_identity_mean_epoch,train/goal_identity_mean_step,train/loss_epoch,train/loss_step,train/n_eff_primitive_mean_epoch,train/n_eff_primitive_mean_step,train/td_prediction_mean_epoch,train/td_prediction_mean_step,train/td_residual_mae_epoch,train/td_residual_mae_step,train/td_residual_mean_epoch,train/td_residual_mean_step,train/td_target_mean_epoch,train/td_target_mean_step,validation/delta_primitive_mean,validation/exact_target_fraction,validation/finite_fraction,validation/global_step,validation/goal_identity_max,validation/goal_identity_mean,validation/logical_epoch,validation/loss,validation/mc_mae,validation/mc_mse,validation/monotonic_ranking_accuracy,validation/n_eff_primitive_mean,validation/samples,validation/spearman,validation/td_prediction_mean,validation/td_residual_mae,validation/td_residual_mean,validation/td_target_mean
11,11049,,32.08984375,,0.7890625,,1.0,,0.0,,0.0,,0.33926117420196533,,43.1103515625,,15.004615783691406,,10.998921394348145,,-10.90029525756836,,25.904911041259766,,,,,,,,,,,,,,,,,,
11,11099,,32.3291015625,,0.7861328125,,1.0,,0.0,,0.0,,0.338958740234375,,43.515625,,14.934610366821289,,11.123106002807617,,-11.0313081741333,,25.965917587280273,,,,,,,,,,,,,,,,,,
11,11149,,31.455078125,,0.7900390625,,1.0,,0.0,,0.0,,0.35070011019706726,,42.9443359375,,14.233409881591797,,11.3331298828125,,-11.224552154541016,,25.457962036132812,,,,,,,,,,,,,,,,,,
11,11199,,32.431640625,,0.7822265625,,1.0,,0.0,,0.0,,0.354593425989151,,42.8564453125,,14.62980842590332,,11.58303165435791,,-11.494644165039062,,26.12445068359375,,,,,,,,,,,,,,,,,,
11,11249,,32.1044921875,,0.8017578125,,1.0,,0.0,,0.0,,0.3342810869216919,,43.896484375,,15.205462455749512,,11.20334529876709,,-11.142949104309082,,26.348411560058594,,,,,,,,,,,,,,,,,,
11,11299,,31.7626953125,,0.791015625,,1.0,,0.0,,0.0,,0.3519996404647827,,43.271484375,,14.544107437133789,,11.31255054473877,,-11.204057693481445,,25.748165130615234,,,,,,,,,,,,,,,,,,
11,11349,,31.6357421875,,0.7919921875,,1.0,,0.0,,0.0,,0.33280861377716064,,43.6083984375,,14.791723251342773,,11.0023193359375,,-10.919601440429688,,25.71132469177246,,,,,,,,,,,,,,,,,,
11,11399,,32.71484375,,0.7841796875,,1.0,,0.0,,0.0,,0.3594173789024353,,44.0185546875,,14.80433177947998,,11.714544296264648,,-11.624231338500977,,26.428564071655273,,,,,,,,,,,,,,,,,,
11,11449,,33.408203125,,0.7568359375,,1.0,,0.0,,0.0,,0.36497336626052856,,44.1845703125,,14.610254287719727,,11.821640968322754,,-11.710420608520508,,26.320674896240234,,,,,,,,,,,,,,,,,,
11,11499,,32.1142578125,,0.7841796875,,1.0,,0.0,,0.0,,0.34749194979667664,,44.2822265625,,14.772321701049805,,11.203125953674316,,-11.090764999389648,,25.863088607788086,,,,,,,,,,,,,,,,,,
11,11549,,32.158203125,,0.7958984375,,1.0,,0.0,,0.0,,0.35603851079940796,,43.544921875,,14.41296672821045,,11.822769165039062,,-11.75377082824707,,26.166738510131836,,,,,,,,,,,,,,,,,,
11,11599,,31.6748046875,,0.7861328125,,1.0,,0.0,,0.0,,0.33525940775871277,,43.1591796875,,14.63888931274414,,10.977062225341797,,-10.88224983215332,,25.521137237548828,,,,,,,,,,,,,,,,,,
11,11649,,32.48046875,,0.78125,,1.0,,0.0,,0.0,,0.3492980897426605,,43.5009765625,,14.764814376831055,,11.49306869506836,,-11.416821479797363,,26.181636810302734,,,,,,,,,,,,,,,,,,
11,11699,,32.001953125,,0.7763671875,,1.0,,0.0,,0.0,,0.3393669128417969,,43.7060546875,,14.66370964050293,,11.03940200805664,,-10.945758819580078,,25.609466552734375,,,,,,,,,,,,,,,,,,
11,11749,,32.65625,,0.78125,,1.0,,0.0,,0.0,,0.3451694846153259,,43.6865234375,,15.057327270507812,,11.384563446044922,,-11.305706024169922,,26.363033294677734,,,,,,,,,,,,,,,,,,
11,11799,,32.421875,,0.7822265625,,1.0,,0.0,,0.0,,0.35118961334228516,,43.193359375,,14.522886276245117,,11.575282096862793,,-11.489072799682617,,26.011959075927734,,,,,,,,,,,,,,,,,,
11,11849,,32.1533203125,,0.7822265625,,1.0,,0.0,,0.0,,0.34391260147094727,,43.3642578125,,14.536252975463867,,11.277408599853516,,-11.194169998168945,,25.730422973632812,,,,,,,,,,,,,,,,,,
11,11899,,32.4267578125,,0.7783203125,,1.0,,0.0,,0.0,,0.35280537605285645,,43.3984375,,14.642830848693848,,11.449882507324219,,-11.349320411682129,,25.99215316772461,,,,,,,,,,,,,,,,,,
11,11949,,32.6611328125,,0.7587890625,,1.0,,0.0,,0.0,,0.34608471393585205,,43.6181640625,,14.773761749267578,,11.195655822753906,,-11.094999313354492,,25.868759155273438,,,,,,,,,,,,,,,,,,
11,11999,,32.5732421875,,0.779296875,,1.0,,0.0,,0.0,,0.3299562335014343,,44.04296875,,15.184925079345703,,10.974040985107422,,-10.903364181518555,,26.088289260864258,,,,,,,,,,,,,,,,,,
11,11999,,,,,,,,,,,,,,,,,,,,,,,25.320011138916016,0.89610356092453,1.0,12000.0,0.0,0.0,12.0,0.29399824142456055,12.029189109802246,361.0479736328125,0.9285714030265808,38.52761459350586,998504.0,0.645544171333313,13.420485496520996,9.233010292053223,-9.101299285888672,22.52178382873535
11,11999,32.38039779663086,,0.7803134918212891,,1.0,,0.0,,0.0,,0.34594404697418213,,43.5944938659668,,14.791358947753906,,11.315293312072754,,-11.225817680358887,,26.017196655273438,,,,,,,,,,,,,,,,,,,
